,kyhmyjoutsen,laulujoutsen,sinisorsa,tukkasotka,alli,telkkä,tukkakoskelo,isokoskelo,merimetso,harmaahaikara,merikotka,varpushaukka,hiirihaukka,muuttohaukka,kalalokki,harmaalokki,merilokki,käpytikka,tilhi,mustarastas,räkättirastas,sinitiainen,talitiainen,viherpeippo,vihervarpunen,urpiainen,tavi,lapasotka,piekana,punarinta,harakka,varis,punatulkku,kanadanhanhi,kanahaukka,korppi,nokikana,naurulokki,haahka,pikkutikka,isokäpylintu,uivelo,kesykyyhky,hippiäinen,hömötiainen,puukiipijä,pilkkasiipi,töyhtötiainen,naakka,tikli,sarvipöllö,lehtopöllö,punasotka,peippo,töyhtöhyyppä,uuttukyyhky,kiuru,mustavaris,kottarainen,merihanhi,sepelkyyhky,pulmunen,keltasirkku,kulorastas,kaakkuri,silkkiuikku,västäräkki,ristisorsa,kurki,tylli,niittykirvinen,laulurastas,punakylkirastas,lapinsirkku,pajusirkku,kapustarinta,lehtokurppa,rautiainen,järripeippo,haapana,mustalintu,tuulihaukka,peukaloinen,viiksitimali,isolepinkäinen,punajalkaviklo,metsähanhi,tundrahanhi,valkoposkihanhi,kyhmyhaahka,meriharakka,riskilä,kangaskiuru,pikkukäpylintu,selkälokki,luotokirvinen,hemppo,tunturikiuru,jouhisorsa,kuovi,pikkuvarpunen,nokkavarpunen,harmaasorsa,kuikka,sääksi,metsäviklo,taivaanvuohi,lapasorsa,ruskosuohaukka,suopöllö,mustaleppälintu,ampuhaukka,tiltaltti,kuusitiainen,sinisuohaukka,kivitasku,merikihu,räyskä,pikkujoutsen,härkälintu,pikkukuovi,metsäkirvinen,varpunen,teeri,mustakurkku-uikku,punakuiri,kalatiira,ruokki,lapintiira,valkoviklo,pohjansirkku,nuolihaukka,pikkutylli,rantasipi,pikkulokki,turkinkyyhky,käenpiika,haarapääsky,pajulintu,avosetti,liro,hernekerttu,mustapääkerttu,kirjosieppo,heinätavi,karikukko,leppälintu,sepelrastas,pikkukajava,jänkäkurppa,pääsky,keltavästäräkki,satakieli,pensastasku,sirittäjä,peltosirkku,suosirri,mustaviklo,räystäspääsky,pikkusieppo,pensaskerttu,suokukko,lapinsirri,leveäpyrstökihu,käki,tervapääsky,törmäpääsky,harmaasieppo,sinirinta,ruokokerttunen,pikkulepinkäinen,allihaahka,rytikerttunen,punavarpunen,pensassirkkalintu,mehiläishaukka,sitruunavästäräkki,lehtokerttu,idänuunilintu,pussitiainen,kultarinta,keltahemppo,palokärki,luhtakerttunen,sepelhanhi,rastaskerttunen,jalohaikara,tundrakurmitsa,kahlaaja,vesipääsky,isosirri,jänkäsirriäinen,viitakerttunen,kirjokerttu,punajalkahaukka,kehrääjä,kirjosiipikäpylintu,riuttatiira,kuovisirri,harmaapäätikka,mustapyrstökuiri,pikkusirri,heinäkurppa,luhtakana,pähkinähakki,haarahaukka,lapinkirvinen,närhi,arokotka,arosuohaukka,pulmussirri,tunturikihu,valkoselkätikka,taigauunilintu,pähkinänakkeli,pohjantikka,pyrstötiainen,helmipöllö,maakotka,hippiäisuunilintu,turturikyyhky,varpuspöllö,koskikara,taviokuurna,taigakirvinen,vuorihemppo,lyhytvarvaskiuru,tundraurpiainen,fasaani,amerikanjääkuikka,mustatiira,jääkuikka,nummikirvinen,mehiläissyöjä,keräkurmitsa,sepelsieppo,kuhankeittäjä,kiljukotka,pikkutiira,viitasirkkalintu,nokivaris,pikkukultarinta,virtavästäräkki,etelänkiisla,vuoriuunilintu,lyhytnokkahanhi,huuhkaja,isokirvinen,isovesipääsky,ruskouunilintu,harmaasirkku,pikku-uikku,isolokki,metso,kattohaikara,ruisrääkkä,amerikantukkasotka,kyhmypilkkasiipi,liejukana,kaulushaikara,hiiripöllö,mustakaularastas,pikkusirkku,merisirri,harjalintu,mustapäätasku,luhtahuitti,lumihanhi,punakaulahanhi,lampiviklo,rantakurvi,tunturihaukka,punakottarainen,viirupöllö,rusorintakerttu,isohaarahaukka,lapintiainen,kuningaskalastaja,viitatiainen,taigarautiainen,lapinpöllö,kashmirinuunilintu,aroharmaalokki,ruostesorsa,mustahaikara,sinipyrstö,kääpiökerttu,punapäänarsku,tulipäähippiäinen,niittysuohaukka,palsasirri
2012-04-30,1.0,,0.0,1.0,0.0,12.0,10.0,0.0,34.0,1.0,0.0,22.0,2.0,1.0,0.0,0.0,0.0,,,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,,8.0,0.0,,0.0,,,,0.0,,8.0,359.0,,,,,0.0,,,21.0,,21.0,1.0,,,,87.0,,,2.0,,7.0,0.0,71.0,,1.0,3.0,3.0,,3.0,0.0,28.0,2.0,3.0,,,,,15.0,,1.0,3.0,2.0,24.0,12.0,,,,,,,2.0,,0.0,,,,1.0,,5.0,,,,,,0.0,4.0,1.0,,,2.0,,1.0,,,0.0,,,0.0,2.0,1.0,,,2.0,23.0,,,0.0,,0.0,,0.0,0.0,,3.0,,,9.0,,0.0,9.0,0.0,,,0.0,,1.0,,,0.0,,,,,,,,,,,,0.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-01,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,25.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-02,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-03,0.0,,,,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-04,0.0,,6.0,0.0,0.0,8.0,55.0,5.0,27.0,,0.0,3.0,,,0.0,0.0,0.0,,,0.0,2.0,32.0,2.0,12.0,2.0,,,,3.0,0.0,,0.0,,,,0.0,,25.0,3167.0,0.0,,,,0.0,,,3.0,,16.0,1.0,,,,322.0,,5.0,7.0,,2.0,88.0,6.0,1.0,16.0,3.0,1.0,,2.0,1.0,201.0,,2.0,,3.0,,,,,,,0.0,1.0,,,,,,10.0,,,,1.0,,1.0,,1.0,,7.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-05,0.0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,,0.0,,0.0,,,,0.0,,3.0,0.0,0.0,,,,,,,10.0,,,0.0,,,,2.0,0.0,,,,,0.0,,,0.0,,1.0,,10.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,,,21.0,,0.0,,,,1.0,,,,0.0,,,,3.0,1.0,,,0.0,0.0,,,,,0.0,,,0.0,,,,,5.0,186.0,,,,0.0,0.0,,0.0,4.0,,0.0,,0.0,3.0,,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,10.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-06,0.0,,8.0,7.0,,25.0,14.0,35.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,0.0,,,,0.0,,4.0,11.0,0.0,,,,,,,35.0,,1.0,,,,,5.0,1.0,,0.0,,0.0,0.0,0.0,,0.0,,6.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,3.0,,,,,0.0,,,0.0,,0.0,,,,,,,,0.0,,,,0.0,8.0,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,,1.0,,0.0,,,0.0,,0.0,2.0,,2.0,,0.0,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-07,0.0,0.0,0.0,65.0,,23.0,0.0,,78.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,30.0,0.0,,,,,,0.0,,,,0.0,,91.0,0.0,,,,0.0,,,0.0,4.0,,,,,,,122.0,,1.0,,,0.0,0.0,39.0,,1.0,,,,0.0,,,,0.0,,,,,,0.0,0.0,,,2.0,,,,,0.0,,,0.0,,0.0,,,,,,0.0,,,26.0,,,,,,,,0.0,1.0,,,,,,,,0.0,,,,9.0,0.0,,,,,0.0,,0.0,14.0,,0.0,,0.0,,,,0.0,0.0,,17.0,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,0.0,4.0,,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-08,0.0,,0.0,2.0,,0.0,0.0,0.0,32.0,0.0,0.0,0.0,,,1.0,0.0,3.0,1.0,,0.0,19.0,0.0,0.0,11.0,,4.0,0.0,,,0.0,,0.0,,,,0.0,,20.0,0.0,1.0,,,,0.0,,0.0,,0.0,,,,,,5.0,,,,,,0.0,,,,,,,0.0,,,0.0,3.0,0.0,0.0,,,,0.0,1.0,,,,0.0,,,,0.0,,,,,0.0,,,,0.0,,0.0,,,0.0,15.0,,,,,3.0,,,,,,,,,,0.0,8.0,2.0,,,,37.0,,,,1.0,11.0,,2.0,5.0,,0.0,,0.0,,,,0.0,0.0,,3.0,0.0,0.0,1.0,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,,,0.0,,,3.0,,,,,,,0.0,,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-09,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,,0.0,12.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,7.0,0.0,,,,,0.0,,,2.0,0.0,,,,,,0.0,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-11,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,8.0,,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,431.0,0.0,295.0,55.0,0.0,7.0,96.0,2.0,,0.0,,,,0.0,21.0,,,0.0,,0.0,15.0,0.0,,,,0.0,0.0,0.0,13.0,,,5.0,,,,44.0,,,,,6.0,,0.0,,1.0,3.0,,,1.0,,,,0.0,,1.0,,,,,,6.0,,,,,,,,,,,,,,,6.0,,,1.0,,,,9.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-12,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,,6.0,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-13,0.0,,1.0,9.0,434.0,70.0,21.0,6.0,18.0,2.0,0.0,3.0,,,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,,,0.0,,0.0,,0.0,,0.0,,44.0,305.0,0.0,,,0.0,,,0.0,21.0,,44.0,2.0,,,,83.0,,,2.0,,6.0,0.0,79.0,,2.0,2.0,10.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,,,1.0,,,0.0,1.0,1.0,74.0,3.0,,,,,,,13.0,,3.0,,,,2.0,,3.0,,,,,0.0,0.0,14.0,,,,0.0,1.0,,,,0.0,,,0.0,3.0,,,,1.0,30.0,,,,,0.0,,0.0,0.0,,4.0,2.0,0.0,,,,32.0,0.0,,4.0,0.0,,0.0,,,0.0,,,,,1.0,0.0,0.0,,,,,13.0,0.0,0.0,,,,,4.0,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-14,0.0,,0.0,24.0,50.0,90.0,52.0,9.0,21.0,,0.0,,,,2.0,0.0,0.0,,,0.0,,0.0,0.0,4.0,9.0,2.0,0.0,2.0,,0.0,,0.0,,,,0.0,,7.0,59.0,,,,,,,,51.0,,12.0,,,,,100.0,,,,,5.0,0.0,31.0,,1.0,,9.0,,5.0,1.0,24.0,0.0,0.0,,,,,,,0.0,,2.0,22.0,,,,,,,,5933.0,,0.0,,,,1.0,,1.0,,7.0,,,,,203.0,,,,2.0,,,,,0.0,,,0.0,1.0,,,,,3.0,,,,,0.0,,0.0,,,,,0.0,,,,14.0,0.0,,,0.0,,,,1.0,,,,,,1.0,0.0,,,,,,2.0,0.0,0.0,,,,,,,,,,,4.0,,3.0,,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-15,0.0,,0.0,5.0,0.0,25.0,34.0,24.0,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,2.0,9.0,0.0,1.0,,,0.0,,0.0,,0.0,,0.0,,11.0,110.0,,,,,,,,42.0,,,1.0,,,1.0,175.0,,,,,3.0,0.0,,,0.0,,8.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,2.0,,,,,2.0,,,190.0,,0.0,,,14.0,,,0.0,,,,,,,10.0,,,,12.0,1.0,,,,,1.0,,0.0,5.0,,,,,20.0,,,,,0.0,,0.0,,,,,0.0,,,0.0,10.0,0.0,,3.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,,,,4.0,,0.0,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-16,0.0,0.0,0.0,3.0,0.0,57.0,13.0,20.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,7.0,191.0,0.0,,,,,,,39.0,,9.0,2.0,,,,403.0,,,1.0,1.0,11.0,0.0,45.0,,1.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,,1.0,,,,0.0,,,0.0,,10.0,,1.0,1.0,0.0,,0.0,,,,,2.0,,42.0,,,,0.0,,,,,0.0,,,0.0,2.0,,,,,13.0,,,,,0.0,,0.0,,,1.0,1.0,0.0,,,,12.0,0.0,,,0.0,,,,,0.0,,,,,1.0,0.0,0.0,,,,,2.0,,0.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-17,0.0,0.0,5.0,16.0,2.0,80.0,0.0,5.0,31.0,1.0,0.0,,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,,,0.0,,0.0,,0.0,,0.0,,20.0,22.0,1.0,,,,,,,6.0,,,,,,,53.0,,,0.0,,0.0,0.0,,,1.0,,1.0,,0.0,,,0.0,0.0,0.0,,,1.0,,,0.0,,0.0,,,,,,0.0,,,31.0,,0.0,1.0,,,0.0,,,,,,,,0.0,5.0,,,,0.0,,,0.0,,0.0,,,0.0,2.0,,,,,7.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,13.0,0.0,,,0.0,0.0,0.0,,1.0,0.0,,,,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,3.0,,,,1.0,1.0,0.0,0.0,,,,,16.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-18,0.0,0.0,0.0,7.0,2874.0,54.0,5.0,7.0,7.0,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,4.0,,,,0.0,,0.0,,0.0,,29.0,45.0,0.0,2.0,,,,,,76.0,,13.0,,,,,13.0,,,0.0,,7.0,0.0,0.0,,,,31.0,,0.0,0.0,9.0,1.0,0.0,,,,0.0,,0.0,0.0,,,460.0,,,,,4.0,,,1297.0,,0.0,,,,6.0,,,,,,,,0.0,739.0,,,,0.0,2.0,1.0,,,0.0,,,0.0,10.0,,,,,1.0,,,,1.0,0.0,2.0,0.0,,,1.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,1.0,,,,,,1.0,0.0,,,,0.0,,0.0,,0.0,,,,0.0,1.0,,0.0,0.0,,0.0,18.0,,4.0,,,,,,,0.0,,,,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-19,0.0,0.0,0.0,17.0,121.0,118.0,14.0,19.0,34.0,0.0,0.0,3.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,,,0.0,,1.0,,,,0.0,,36.0,80.0,0.0,,,1.0,,,0.0,139.0,,13.0,0.0,,,,57.0,,1.0,0.0,,15.0,0.0,8.0,,1.0,1.0,9.0,,1.0,0.0,139.0,0.0,0.0,,,,0.0,,0.0,0.0,,1.0,0.0,1.0,,,,1.0,,,27.0,,1.0,,,7.0,2.0,,1.0,,,,,,0.0,164.0,,,,2.0,,,,1.0,0.0,,,0.0,3.0,,,,,3.0,,,,,0.0,,0.0,,,,,0.0,,,,14.0,0.0,,2.0,0.0,0.0,0.0,,2.0,0.0,,,,,5.0,0.0,0.0,0.0,,,,5.0,,0.0,,,,,,,0.0,0.0,,1.0,,,18.0,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-20,0.0,0.0,0.0,19.0,81.0,131.0,1.0,14.0,65.0,,0.0,5.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,,,,0.0,,0.0,,0.0,,26.0,170.0,0.0,,,,,,,57.0,,33.0,,,,10.0,43.0,,1.0,4.0,1.0,8.0,0.0,98.0,,1.0,,15.0,,0.0,8.0,,,0.0,,,,1.0,,,0.0,,,67.0,,,,,0.0,,,6.0,,8.0,,,3.0,1.0,,0.0,,,1.0,,,1.0,83.0,,,1.0,2.0,,,,,0.0,,,0.0,5.0,0.0,,,,15.0,,,,,0.0,,0.0,0.0,,0.0,,,,,0.0,2.0,0.0,,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,,3.0,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,,,33.0,,,,,,,0.0,,,,90.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-21,0.0,0.0,0.0,1.0,0.0,70.0,11.0,42.0,3.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,0.0,,0.0,,0.0,,16.0,147.0,0.0,,,0.0,,,,2.0,,10.0,,,,,28.0,,,0.0,,10.0,0.0,14.0,,2.0,,3.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,,,0.0,,,10.0,1.0,,,,0.0,,,0.0,,0.0,,,4.0,0.0,,,,1.0,,,,0.0,118.0,,,,0.0,,,,,0.0,,,0.0,0.0,,,,,2.0,,,,,0.0,,0.0,,,,,0.0,,,0.0,3.0,0.0,,,0.0,0.0,0.0,,2.0,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,2.0,1.0,0.0,,,0.0,,0.0,25.0,,1.0,,0.0,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-22,0.0,0.0,15.0,19.0,0.0,212.0,14.0,26.0,11.0,,0.0,,,,12.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,,0.0,,,,0.0,,31.0,23.0,,,,0.0,,,,31.0,,4.0,,,,2.0,31.0,,2.0,0.0,,6.0,0.0,63.0,,0.0,,5.0,2.0,0.0,0.0,33.0,,0.0,,,,,,,0.0,1.0,,,2.0,,,,0.0,1.0,,0.0,,5.0,,,1.0,0.0,,,,,,,,,168.0,,,,3.0,,,,,0.0,,,0.0,5.0,,,,,7.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,24.0,0.0,,2.0,0.0,0.0,2.0,,,,,,,,,0.0,0.0,,,,0.0,6.0,,0.0,,,,,60.0,1.0,1.0,,0.0,,,,12.0,,1.0,,0.0,0.0,,0.0,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-23,0.0,,8.0,8.0,0.0,288.0,9.0,53.0,14.0,3.0,0.0,2.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,,0.0,140.0,,,,,0.0,,,10.0,,29.0,,,,,11.0,0.0,,0.0,,0.0,0.0,22.0,,,,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,1.0,,,1.0,,5.0,,,,0.0,,0.0,,,0.0,,,,136.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,2.0,,0.0,,,,2.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,,,,,,1.0,,0.0,14.0,,,0.0,1.0,,5.0,,0.0,0.0,,,6.0,,1.0,,0.0,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
